PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31465399","Unveiling femtosecond rogue-wave structures in noise-like pulses by a stable and synchronized time magnifier","Li B, Kang J, Wang S, Yu Y, Feng P, Wong KKY.","Opt Lett. 2019 Sep 1;44(17):4351-4354. doi: 10.1364/OL.44.004351.","Li B","Opt Lett","2019","2019/08/30","","","10.1364/OL.44.004351"
"31638763","Tetrazine-Mediated Bioorthogonal System for Prodrug Activation, Photothermal Therapy, and Optoacoustic Imaging","Xie X, Li B, Wang J, Zhan C, Huang Y, Zeng F, Wu S.","ACS Appl Mater Interfaces. 2019 Nov 13;11(45):41875-41888. doi: 10.1021/acsami.9b13374. Epub 2019 Oct 31.","Xie X","ACS Appl Mater Interfaces","2019","2019/10/23","","","10.1021/acsami.9b13374"
"32234125","[Malignant Melanoma of Pleura: A Case Report and Literature Review]","Li B, Hu J, Chang D.","Zhongguo Fei Ai Za Zhi. 2020 May 20;23(5):402-406. doi: 10.3779/j.issn.1009-3419.2020.101.11. Epub 2020 Apr 2.","Li B","Zhongguo Fei Ai Za Zhi","2020","2020/04/03","PMC7260384","","10.3779/j.issn.1009-3419.2020.101.11"
"31591594","Expansion of primitive human hematopoietic stem cells by culture in a zwitterionic hydrogel","Bai T, Li J, Sinclair A, Imren S, Merriam F, Sun F, O'Kelly MB, Nourigat C, Jain P, Delrow JJ, Basom RS, Hung HC, Zhang P, Li B, Heimfeld S, Jiang S, Delaney C.","Nat Med. 2019 Oct;25(10):1566-1575. doi: 10.1038/s41591-019-0601-5. Epub 2019 Oct 7.","Bai T","Nat Med","2019","2019/10/09","","","10.1038/s41591-019-0601-5"
"33733600","Multi-Phase Heterostructure of CoNiP/Co(x) P for Enhanced Hydrogen Evolution Under Alkaline and Seawater Conditions by Promoting H(2) O Dissociation","Liu D, Ai H, Chen M, Zhou P, Li B, Liu D, Du X, Lo KH, Ng KW, Wang SP, Chen S, Xing G, Hu J, Pan H.","Small. 2021 Apr;17(17):e2007557. doi: 10.1002/smll.202007557. Epub 2021 Mar 18.","Liu D","Small","2021","2021/03/18","","","10.1002/smll.202007557"
"32786853","Dietary Dityrosine Induces Mitochondrial Dysfunction by Diminished Thyroid Hormone Function in Mouse Myocardia","Lu Y, Ma S, Tang X, Li B, Ge Y, Zhang K, Yang S, Zhao Q, Xu Y, Ren H.","J Agric Food Chem. 2020 Aug 26;68(34):9223-9234. doi: 10.1021/acs.jafc.0c03926. Epub 2020 Aug 17.","Lu Y","J Agric Food Chem","2020","2020/08/14","","","10.1021/acs.jafc.0c03926"
"34178637","MAPK-RAP1A Signaling Enriched in Hepatocellular Carcinoma Is Associated With Favorable Tumor-Infiltrating Immune Cells and Clinical Prognosis","Li H, Han G, Li X, Li B, Wu B, Jin H, Wu L, Wang W.","Front Oncol. 2021 Jun 10;11:649980. doi: 10.3389/fonc.2021.649980. eCollection 2021.","Li H","Front Oncol","2021","2021/06/28","PMC8222816","","10.3389/fonc.2021.649980"
"34579580","Polyketide Starter and Extender Units Serve as Regulatory Ligands to Coordinate the Biosynthesis of Antibiotics in Actinomycetes","Wu P, Chen K, Li B, Zhang Y, Wu H, Chen Y, Ren S, Khan S, Zhang L, Zhang B.","mBio. 2021 Oct 26;12(5):e0229821. doi: 10.1128/mBio.02298-21. Epub 2021 Sep 28.","Wu P","mBio","2021","2021/09/28","PMC8546615","","10.1128/mBio.02298-21"
"28623291","Crystal structure of the DNA-binding domain of Myelin-gene Regulatory Factor","Zhen X, Li B, Hu F, Yan S, Meloni G, Li H, Shi N.","Sci Rep. 2017 Jun 16;7(1):3696. doi: 10.1038/s41598-017-03768-9.","Zhen X","Sci Rep","2017","2017/06/18","PMC5473870","","10.1038/s41598-017-03768-9"
"32738686","Enhanced spring temperature sensitivity of carbon emission links to earlier phenology","Meng F, Zhang L, Zhang Z, Jiang L, Wang Y, Duan J, Wang Q, Li B, Liu P, Hong H, Lv W, Renzeng W, Wang Z, Luo C, Dorji T, Zhou H, Du M, Luo Y, Wang S.","Sci Total Environ. 2020 Nov 25;745:140999. doi: 10.1016/j.scitotenv.2020.140999. Epub 2020 Jul 18.","Meng F","Sci Total Environ","2020","2020/08/02","","","10.1016/j.scitotenv.2020.140999"
"36670444","Site-specific nanomodulator capable of modulation apoptosis for enhanced colorectal cancer chemo-photothermal therapy","Wang S, Zhou L, Tian H, Li B, Su M, Li Q, Nice EC, Huang C, Shao J, He T.","J Nanobiotechnology. 2023 Jan 20;21(1):24. doi: 10.1186/s12951-023-01779-5.","Wang S","J Nanobiotechnology","2023","2023/01/20","PMC9863191","","10.1186/s12951-023-01779-5"
"31210831","Corrigendum to ""Clinical Significance of the Decreased Expression of hsa_circ_001242 in Oral Squamous Cell Carcinoma""","Sun S, Li B, Wang Y, Li X, Wang P, Wang F, Zhang W, Yang H.","Dis Markers. 2019 May 9;2019:2434063. doi: 10.1155/2019/2434063. eCollection 2019.","Sun S","Dis Markers","2019","2019/06/19","PMC6532324","","10.1155/2019/2434063"
"29654869","A membrane disrupting toxin from wasp venom underlies the molecular mechanism of tissue damage","Ombati R, Wang Y, Du C, Lu X, Li B, Nyachieo A, Li Y, Yang S, Lai R.","Toxicon. 2018 Jun 15;148:56-63. doi: 10.1016/j.toxicon.2018.04.011. Epub 2018 Apr 12.","Ombati R","Toxicon","2018","2018/04/15","","","10.1016/j.toxicon.2018.04.011"
"36562623","Ultrasound-Remote Selected Activation Mitophagy for Precise Treatment of Rheumatoid Arthritis by Two-Dimensional Piezoelectric Nanosheets","Li B, Yang C, Guo M, Wang S, Peng W, Guo Q, Ming D, Teng Y, Zheng B.","ACS Nano. 2023 Jan 10;17(1):621-635. doi: 10.1021/acsnano.2c09834. Epub 2022 Dec 23.","Li B","ACS Nano","2023","2022/12/23","","","10.1021/acsnano.2c09834"
"33155080","Circular RNA TMEM87A promotes cell proliferation and metastasis of gastric cancer by elevating ULK1 via sponging miR-142-5p","Wang H, Sun G, Xu P, Lv J, Zhang X, Zhang L, Wang S, Cao J, Xia Y, Xuan Z, Li B, Huang X, Jiang T, Fang L, Xu Z.","J Gastroenterol. 2021 Feb;56(2):125-138. doi: 10.1007/s00535-020-01744-1. Epub 2020 Nov 6.","Wang H","J Gastroenterol","2021","2020/11/06","","","10.1007/s00535-020-01744-1"
"34395233","A Novel Prognostic Model for Oral Squamous Cell Carcinoma: The Functions and Prognostic Values of RNA-Binding Proteins","Lu Y, Yan Y, Li B, Liu M, Liang Y, Ye Y, Cheng W, Li J, Jiao J, Chang S.","Front Oncol. 2021 Jul 30;11:592614. doi: 10.3389/fonc.2021.592614. eCollection 2021.","Lu Y","Front Oncol","2021","2021/08/16","PMC8362834","","10.3389/fonc.2021.592614"
"35756479","Laparoscopic Subtotal Gastrectomy and Sigmoidectomy Combined With Natural Orifice Specimen Extraction Surgery (NOSES) for Synchronous Gastric Cancer and Sigmoid Colon Cancer: A Case Report","Zhu Q, Yu L, Zhu G, Jiao X, Li B, Qu J.","Front Surg. 2022 Jun 8;9:907288. doi: 10.3389/fsurg.2022.907288. eCollection 2022.","Zhu Q","Front Surg","2022","2022/06/27","PMC9213650","","10.3389/fsurg.2022.907288"
"33847130","A novel antitumor peptide inhibits proliferation and migration and promotes apoptosis in glioma cells by regulating the MKK6/p38 signaling pathway","Wang R, Li BW, Shao NY, Deng DN, Zhi F.","Neoplasma. 2021 Jul;68(4):732-741. doi: 10.4149/neo_2021_201109N1196. Epub 2021 Apr 13.","Wang R","Neoplasma","2021","2021/04/13","","","10.4149/neo_2021_201109N1196"
"30265550","Ultralow Fouling and Functionalizable Surface Chemistry Based on Zwitterionic Carboxybetaine Random Copolymers","Lin X, Jain P, Wu K, Hong D, Hung HC, O'Kelly MB, Li B, Zhang P, Yuan Z, Jiang S.","Langmuir. 2019 Feb 5;35(5):1544-1551. doi: 10.1021/acs.langmuir.8b02540. Epub 2018 Dec 27.","Lin X","Langmuir","2019","2018/09/29","PMC6501560","NIHMS1009197","10.1021/acs.langmuir.8b02540"
"31169904","Opposite effects of winter day and night temperature changes on early phenophases","Meng F, Zhang L, Zhang Z, Jiang L, Wang Y, Duan J, Wang Q, Li B, Liu P, Hong H, Lv W, Renzeng W, Wang Z, Luo C, Dorji T, Zhou H, Du M, Wang S.","Ecology. 2019 Sep;100(9):e02775. doi: 10.1002/ecy.2775. Epub 2019 Jun 6.","Meng F","Ecology","2019","2019/06/07","","","10.1002/ecy.2775"
"31546214","Is color a matter of concern during microplastic exposure to Scenedesmus obliquus and Daphnia magna?","Chen Q, Li Y, Li B.","J Hazard Mater. 2020 Feb 5;383:121224. doi: 10.1016/j.jhazmat.2019.121224. Epub 2019 Sep 12.","Chen Q","J Hazard Mater","2020","2019/09/24","","","10.1016/j.jhazmat.2019.121224"
"33391362","Infant attraction: why social bridging matters for female leadership in Tibetan macaques","Wang X, Xia DP, Sun L, Garber PA, Kyes RC, Sheeran LK, Sun BH, Li BW, Li JH.","Curr Zool. 2020 Dec;66(6):635-642. doi: 10.1093/cz/zoaa026. Epub 2020 Jun 13.","Wang X","Curr Zool","2020","2021/01/04","PMC7769585","","10.1093/cz/zoaa026"
"33031333","Clinical and pathological analysis of 10 cases of salivary gland epithelial-myoepithelial carcinoma","Wang F, Li B, Wang Y, Shen Y, Yang H.","Medicine (Baltimore). 2020 Oct 9;99(41):e22671. doi: 10.1097/MD.0000000000022671.","Wang F","Medicine (Baltimore)","2020","2020/10/08","PMC7544420","","10.1097/MD.0000000000022671"
"32363292","Application and Properties of Microporous Carbons Activated by ZnCl(2): Adsorption Behavior and Activation Mechanism","Li B, Hu J, Xiong H, Xiao Y.","ACS Omega. 2020 Apr 13;5(16):9398-9407. doi: 10.1021/acsomega.0c00461. eCollection 2020 Apr 28.","Li B","ACS Omega","2020","2020/05/05","PMC7191858","","10.1021/acsomega.0c00461"
"32103662","Realizing Efficient Single Organic Molecular White Light-Emitting Diodes from Conformational Isomerization of Quinazoline-Based Emitters","Li B, Li Z, Guo F, Song J, Jiang X, Wang Y, Gao S, Wang J, Pang X, Zhao L, Zhang Y.","ACS Appl Mater Interfaces. 2020 Mar 25;12(12):14233-14243. doi: 10.1021/acsami.9b20162. Epub 2020 Mar 10.","Li B","ACS Appl Mater Interfaces","2020","2020/02/28","","","10.1021/acsami.9b20162"
"31353898","Spatial Learning and Memory Impairment in Growing Mice Induced by Major Oxidized Tyrosine Product Dityrosine","Li B, Ge Y, Xu Y, Lu Y, Yang Y, Han L, Jiang Y, Shi Y, Le G.","J Agric Food Chem. 2019 Aug 14;67(32):9039-9049. doi: 10.1021/acs.jafc.9b04253. Epub 2019 Aug 6.","Li B","J Agric Food Chem","2019","2019/07/30","","","10.1021/acs.jafc.9b04253"
"32498185","Microplastics in fishes and their living environments surrounding a plastic production area","Li B, Su L, Zhang H, Deng H, Chen Q, Shi H.","Sci Total Environ. 2020 Jul 20;727:138662. doi: 10.1016/j.scitotenv.2020.138662. Epub 2020 Apr 13.","Li B","Sci Total Environ","2020","2020/06/06","","","10.1016/j.scitotenv.2020.138662"
"30651984","Direct observation of ultrafast plasmonic hot electron transfer in the strong coupling regime","Shan H, Yu Y, Wang X, Luo Y, Zu S, Du B, Han T, Li B, Li Y, Wu J, Lin F, Shi K, Tay BK, Liu Z, Zhu X, Fang Z.","Light Sci Appl. 2019 Jan 16;8:9. doi: 10.1038/s41377-019-0121-6. eCollection 2019.","Shan H","Light Sci Appl","2019","2019/01/18","PMC6333624","","10.1038/s41377-019-0121-6"
"32653825","A dual-response ratiometric fluorescent probe for hypochlorite and hydrazine detection and its imaging in living cells","Wang L, Pan Q, Chen Y, Ou Y, Li H, Li B.","Spectrochim Acta A Mol Biomol Spectrosc. 2020 Nov 5;241:118672. doi: 10.1016/j.saa.2020.118672. Epub 2020 Jul 3.","Wang L","Spectrochim Acta A Mol Biomol Spectrosc","2020","2020/07/13","","","10.1016/j.saa.2020.118672"
"31186823","Tunable microfluidic standing air bubbles and its application in acoustic microstreaming","Liu J, Li B, Zhu T, Zhou Y, Li S, Guo S, Li T.","Biomicrofluidics. 2019 Jun 6;13(3):034114. doi: 10.1063/1.5086920. eCollection 2019 May.","Liu J","Biomicrofluidics","2019","2019/06/13","PMC6554191","","10.1063/1.5086920"
"29786610","Thermoelectric transport properties of Ti doped/adsorbed monolayer blue phosphorene","Zhu L, Li B, Yao K.","Nanotechnology. 2018 Aug 10;29(32):325206. doi: 10.1088/1361-6528/aac697. Epub 2018 May 22.","Zhu L","Nanotechnology","2018","2018/05/23","","","10.1088/1361-6528/aac697"
"32431510","MicroRNA-375 Targets ATG14 to Inhibit Autophagy and Sensitize Hepatocellular Carcinoma Cells to Sorafenib","Yang S, Wang M, Yang L, Li Y, Ma Y, Peng X, Li X, Li B, Jin H, Li H.","Onco Targets Ther. 2020 Apr 28;13:3557-3570. doi: 10.2147/OTT.S247655. eCollection 2020.","Yang S","Onco Targets Ther","2020","2020/05/21","PMC7197942","","10.2147/OTT.S247655"
"31883193","Annual ecosystem respiration is resistant to changes in freeze-thaw periods in semi-arid permafrost","Wang Q, Lv W, Li B, Zhou Y, Jiang L, Piao S, Wang Y, Zhang L, Meng F, Liu P, Hong H, Li Y, Dorji T, Luo C, Zhang Z, Ciais P, Peñuelas J, Kardol P, Zhou H, Wang S.","Glob Chang Biol. 2020 Apr;26(4):2630-2641. doi: 10.1111/gcb.14979. Epub 2020 Feb 17.","Wang Q","Glob Chang Biol","2020","2019/12/29","","","10.1111/gcb.14979"
"32254473","A sequential enzyme-activated and light-triggered pro-prodrug nanosystem for cancer detection and therapy","Chen Z , Li B , Xie X , Zeng F , Wu S .","J Mater Chem B. 2018 May 7;6(17):2547-2556. doi: 10.1039/c7tb01989k. Epub 2017 Sep 18.","Chen Z","J Mater Chem B","2018","2020/04/08","","","10.1039/c7tb01989k"
"33760930","Joint engineering of SACE_Lrp and its target MarR enhances the biosynthesis and export of erythromycin in Saccharopolyspora erythraea","Liu J, Li L, Wang Y, Li B, Cai X, Tang L, Dong S, Yang E, Wu H, Zhang B.","Appl Microbiol Biotechnol. 2021 Apr;105(7):2911-2924. doi: 10.1007/s00253-021-11228-8. Epub 2021 Mar 24.","Liu J","Appl Microbiol Biotechnol","2021","2021/03/24","","","10.1007/s00253-021-11228-8"
"32044910","Dietary methionine restriction improves the impairment of cardiac function in middle-aged obese mice","Han L, Wu G, Feng C, Yang Y, Li B, Ge Y, Jiang Y, Shi Y, Le G.","Food Funct. 2020 Feb 26;11(2):1764-1778. doi: 10.1039/c9fo02819f.","Han L","Food Funct","2020","2020/02/12","","","10.1039/c9fo02819f"
"33450726","Localized increases in CEPT1 and ATGL elevate plasmalogen phosphatidylcholines in HDLs contributing to atheroprotective lipid profiles in hyperglycemic GCK-MODY","Wang X, Lam SM, Cao M, Wang T, Wang Z, Yu M, Li B, Zhang H, Ping F, Song G, Feng K, Zhang Q, Xu J, Zhou L, Deng M, Zhai X, Xiao X, Shui G.","Redox Biol. 2021 Apr;40:101855. doi: 10.1016/j.redox.2021.101855. Epub 2021 Jan 6.","Wang X","Redox Biol","2021","2021/01/15","PMC7810764","","10.1016/j.redox.2021.101855"
"34188810","Habitat characteristics or protected area size: What is more important for the composition and diversity of mammals in nonprotected areas?","Li W, Yang P, Li B, Liu C, Sun L, Li J.","Ecol Evol. 2021 May 1;11(12):7250-7263. doi: 10.1002/ece3.7540. eCollection 2021 Jun.","Li W","Ecol Evol","2021","2021/06/30","PMC8216947","","10.1002/ece3.7540"
"29649240","A Bayesian approach to modelling the impact of hydrodynamic shear stress on biofilm deformation","Oyebamiji OK, Wilkinson DJ, Jayathilake PG, Rushton SP, Bridgens B, Li B, Zuliani P.","PLoS One. 2018 Apr 12;13(4):e0195484. doi: 10.1371/journal.pone.0195484. eCollection 2018.","Oyebamiji OK","PLoS One","2018","2018/04/13","PMC5896950","","10.1371/journal.pone.0195484"
"30003783","Oligo(ethylene glycol)-Functionalized Squaraine Fluorophore as a Near-Infrared-Fluorescent Probe for the In Vivo Detection of Diagnostic Enzymes","Wu B, Lin Y, Li B, Zhan C, Zeng F, Wu S.","Anal Chem. 2018 Aug 7;90(15):9359-9365. doi: 10.1021/acs.analchem.8b01968. Epub 2018 Jul 25.","Wu B","Anal Chem","2018","2018/07/14","","","10.1021/acs.analchem.8b01968"
"36399641","An Enzymatic Antibiotic Adjuvant Modulates the Infectious Microenvironment to Overcome Antimicrobial Resistance of Pathogens","Wei M, Wu J, Sun H, Zhang B, Hu X, Wang Q, Li B, Xu L, Ma T, Gao J, Li F, Ling D.","Small. 2023 Jan;19(4):e2205471. doi: 10.1002/smll.202205471. Epub 2022 Nov 18.","Wei M","Small","2023","2022/11/18","","","10.1002/smll.202205471"
"36565657","CCT251545 enhances drug delivery and potentiates chemotherapy in multidrug-resistant cancers by Rac1-mediated macropinocytosis","Qin S, Zhang Z, Huang Z, Luo Y, Weng N, Li B, Tang Y, Zhou L, Jiang J, Lu Y, Shao J, Xie N, Nice EC, Chen ZS, Zhang J, Huang C.","Drug Resist Updat. 2023 Jan;66:100906. doi: 10.1016/j.drup.2022.100906. Epub 2022 Nov 30.","Qin S","Drug Resist Updat","2023","2022/12/24","","","10.1016/j.drup.2022.100906"
"30069275","Clinical Significance of the Decreased Expression of hsa_circ_001242 in Oral Squamous Cell Carcinoma","Sun S, Li B, Wang Y, Li X, Wang P, Wang F, Zhang W, Yang H.","Dis Markers. 2018 Jul 4;2018:6514795. doi: 10.1155/2018/6514795. eCollection 2018.","Sun S","Dis Markers","2018","2018/08/03","PMC6057325","","10.1155/2018/6514795"
"34345217","Crystal structure of the MyRF ICA domain with its upstream β-helical stalk reveals the molecular mechanisms underlying its trimerization and self-cleavage","Wu P, Zhen X, Li B, Yu Q, Huang X, Shi N.","Int J Biol Sci. 2021 Jul 13;17(11):2931-2943. doi: 10.7150/ijbs.57673. eCollection 2021.","Wu P","Int J Biol Sci","2021","2021/08/04","PMC8326128","","10.7150/ijbs.57673"
"33450236","The potential co-benefits for health, economy and climate by substituting raw coal with waste cooking oil as a winter heating fuel in rural households of northern China","Zhao N, Li B, Li H, Li G, Wu R, Hong Q, Mperejekumana P, Liu S, Zhou Y, Ahmad R, Ibrahim Zayan AM, Pemberton-Pigott C, Dong R.","Environ Res. 2021 Mar;194:110683. doi: 10.1016/j.envres.2020.110683. Epub 2021 Jan 13.","Zhao N","Environ Res","2021","2021/01/15","","","10.1016/j.envres.2020.110683"
"30344795","Hsa_circ_0008309 May Be a Potential Biomarker for Oral Squamous Cell Carcinoma","Li B, Wang F, Li X, Sun S, Shen Y, Yang H.","Dis Markers. 2018 Sep 23;2018:7496890. doi: 10.1155/2018/7496890. eCollection 2018.","Li B","Dis Markers","2018","2018/10/23","PMC6174780","","10.1155/2018/7496890"
"29103082","miR-324-3p promotes gastric cancer development by activating Smad4-mediated Wnt/beta-catenin signaling pathway","Sun GL, Li Z, Wang WZ, Chen Z, Zhang L, Li Q, Wei S, Li BW, Xu JH, Chen L, He ZY, Ying K, Zhang X, Xu H, Zhang DC, Xu ZK.","J Gastroenterol. 2018 Jun;53(6):725-739. doi: 10.1007/s00535-017-1408-0. Epub 2017 Nov 4.","Sun GL","J Gastroenterol","2018","2017/11/06","PMC5971041","","10.1007/s00535-017-1408-0"
"33166945","Enhancing the EEG classification in RSVP task by combining interval model of ERPs with spatial and temporal regions of interest","Li B, Lin Y, Gao X, Liu Z.","J Neural Eng. 2021 Feb 5;18(1). doi: 10.1088/1741-2552/abc8d5.","Li B","J Neural Eng","2021","2020/11/09","","","10.1088/1741-2552/abc8d5"
"34595157","Uncovering and Engineering a Mini-Regulatory Network of the TetR-Family Regulator SACE_0303 for Yield Improvement of Erythromycin in Saccharopolyspora erythraea","Liu Y, Khan S, Wu P, Li B, Liu L, Ni J, Zhang H, Chen K, Wu H, Zhang B.","Front Bioeng Biotechnol. 2021 Sep 14;9:692901. doi: 10.3389/fbioe.2021.692901. eCollection 2021.","Liu Y","Front Bioeng Biotechnol","2021","2021/10/01","PMC8476842","","10.3389/fbioe.2021.692901"
"30022882","Risk analysis and assessment based on Sigma metrics and intended use","Xia Y, Xue H, Yan C, Li B, Zhang S, Li M, Ji L.","Biochem Med (Zagreb). 2018 Jun 15;28(2):020707. doi: 10.11613/BM.2018.020707.","Xia Y","Biochem Med (Zagreb)","2018","2018/07/20","PMC6039164","","10.11613/BM.2018.020707"
"34681487","Metabolomics Based on (1)H-NMR Reveal the Regulatory Mechanisms of Dietary Methionine Restriction on Splenic Metabolic Dysfunction in Obese Mice","Yang Y, Qian J, Li B, Lu M, Le G, Xie Y.","Foods. 2021 Oct 14;10(10):2439. doi: 10.3390/foods10102439.","Yang Y","Foods","2021","2021/10/23","PMC8535630","","10.3390/foods10102439"
"32783845","Influence of anaerobic digestion on the labile phosphorus in pig, chicken, and dairy manure","Li B, Dinkler K, Zhao N, Sobhi M, Merkle W, Liu S, Dong R, Oechsner H, Guo J.","Sci Total Environ. 2020 Oct 1;737:140234. doi: 10.1016/j.scitotenv.2020.140234. Epub 2020 Jun 17.","Li B","Sci Total Environ","2020","2020/08/14","","","10.1016/j.scitotenv.2020.140234"
"36641548","Cloaking nanosecond events at any time","Li B, Wong KK.","Front Optoelectron. 2020 Jun;13(2):188-189. doi: 10.1007/s12200-019-0981-7. Epub 2020 Jan 8.","Li B","Front Optoelectron","2020","2023/01/15","PMC9743918","","10.1007/s12200-019-0981-7"
"34242289","Assessment of the effect of vacuum-formed retainers and Hawley retainers on periodontal health: A systematic review and meta-analysis","Li B, Xu Y, Lu C, Wei Z, Li Y, Zhang J.","PLoS One. 2021 Jul 9;16(7):e0253968. doi: 10.1371/journal.pone.0253968. eCollection 2021.","Li B","PLoS One","2021","2021/07/09","PMC8270199","","10.1371/journal.pone.0253968"
"31373124","Microbial community responses reduce soil carbon loss in Tibetan alpine grasslands under short-term warming","Li Y, Lv W, Jiang L, Zhang L, Wang S, Wang Q, Xue K, Li B, Liu P, Hong H, Renzen W, Wang A, Luo C, Zhang Z, Dorji T, Taş N, Wang Z, Zhou H, Wang Y.","Glob Chang Biol. 2019 Oct;25(10):3438-3449. doi: 10.1111/gcb.14734. Epub 2019 Aug 1.","Li Y","Glob Chang Biol","2019","2019/08/03","","","10.1111/gcb.14734"
"31134678","Transcriptomic analysis reveals the molecular mechanism of Alzheimer-related neuropathology induced by sevoflurane in mice","Ge X, Zhang Y, Zuo Y, Israr M, Li B, Yu P, Gao G, Chang YZ, Shi Z.","J Cell Biochem. 2019 Oct;120(10):17555-17565. doi: 10.1002/jcb.29020. Epub 2019 May 27.","Ge X","J Cell Biochem","2019","2019/05/29","","","10.1002/jcb.29020"
"36709889","Dynamic characteristics of microplastics under tidal influence and potential indirect monitoring methods","Li B, Li B, Jia Q, Cai Y, Xie Y, Yuan X, Yang Z.","Sci Total Environ. 2023 Jan 26;869:161869. doi: 10.1016/j.scitotenv.2023.161869. Online ahead of print.","Li B","Sci Total Environ","2023","2023/01/29","","","10.1016/j.scitotenv.2023.161869"
"31580970","Inhibition of CACNA1H attenuates doxorubicin-induced acute cardiotoxicity by affecting endoplasmic reticulum stress","Hu J, Wu Q, Wang Z, Hong J, Chen R, Li B, Hu Z, Hu X, Zhang M.","Biomed Pharmacother. 2019 Dec;120:109475. doi: 10.1016/j.biopha.2019.109475. Epub 2019 Sep 30.","Hu J","Biomed Pharmacother","2019","2019/10/04","","","10.1016/j.biopha.2019.109475"
"29725130","MiR-422a regulates cellular metabolism and malignancy by targeting pyruvate dehydrogenase kinase 2 in gastric cancer","He Z, Li Z, Zhang X, Yin K, Wang W, Xu Z, Li B, Zhang L, Xu J, Sun G, Wang L, Li Q, Huang X, Zhang L, Zhang D, Xu H, Xu Z.","Cell Death Dis. 2018 May 1;9(5):505. doi: 10.1038/s41419-018-0564-3.","He Z","Cell Death Dis","2018","2018/05/05","PMC5938701","","10.1038/s41419-018-0564-3"
"30883979","miR-664a-3p functions as an oncogene by targeting Hippo pathway in the development of gastric cancer","Wang L, Li B, Zhang L, Li Q, He Z, Zhang X, Huang X, Xu Z, Xia Y, Zhang Q, Li Q, Xu J, Sun G, Xu Z.","Cell Prolif. 2019 May;52(3):e12567. doi: 10.1111/cpr.12567. Epub 2019 Mar 18.","Wang L","Cell Prolif","2019","2019/03/19","PMC6536452","","10.1111/cpr.12567"
"31568449","Behavioral similarity of dissipative solitons in an ultrafast fiber laser","Yu Y, Kong C, Li B, Kang J, Ren YX, Luo ZC, Wong KKY.","Opt Lett. 2019 Oct 1;44(19):4813-4816. doi: 10.1364/OL.44.004813.","Yu Y","Opt Lett","2019","2019/10/01","","","10.1364/OL.44.004813"
"33717526","Application of prosthesis eversion method for ascending aorta replacement guarantees better clinical outcomes of type A acute aortic dissection surgery","Hu Z, Wang Z, Chang J, Zhang M, Hu X, Ren Z, Li B, Hu R.","J Thorac Dis. 2021 Feb;13(2):533-540. doi: 10.21037/jtd-20-2578.","Hu Z","J Thorac Dis","2021","2021/03/15","PMC7947529","","10.21037/jtd-20-2578"
"34778227","Enhanced Separation Efficiency and Purity of Circulating Tumor Cells Based on the Combined Effects of Double Sheath Fluids and Inertial Focusing","Li BW, Wei K, Liu QQ, Sun XG, Su N, Li WM, Shang MY, Li JM, Liao D, Li J, Lu WP, Deng SL, Huang Q.","Front Bioeng Biotechnol. 2021 Oct 27;9:750444. doi: 10.3389/fbioe.2021.750444. eCollection 2021.","Li BW","Front Bioeng Biotechnol","2021","2021/11/15","PMC8578950","","10.3389/fbioe.2021.750444"
"33996960","Deep Insight Into Long Non-coding RNA and mRNA Transcriptome Profiling in HepG2 Cells Expressing Genotype IV Swine Hepatitis E Virus ORF3","Jiao H, Shuai X, Luo Y, Zhou Z, Zhao Y, Li B, Gu G, Li W, Li M, Zeng H, Guo X, Xiao Y, Song Z, Gan L, Huang Q.","Front Vet Sci. 2021 Apr 29;8:625609. doi: 10.3389/fvets.2021.625609. eCollection 2021.","Jiao H","Front Vet Sci","2021","2021/05/17","PMC8116512","","10.3389/fvets.2021.625609"
"29210057","A functional polymorphism in TFF1 promoter is associated with the risk and prognosis of gastric cancer","Wang W, Li Z, Wang J, Du M, Li B, Zhang L, Li Q, Xu J, Wang L, Li F, Zhang D, Xu H, Yang L, Gong W, Qiang F, Zhang Z, Xu Z.","Int J Cancer. 2018 May 1;142(9):1805-1816. doi: 10.1002/ijc.31197. Epub 2017 Dec 20.","Wang W","Int J Cancer","2018","2017/12/07","","","10.1002/ijc.31197"
"29796011","Proteomic analysis of buccal gland secretion from fasting and feeding lampreys (Lampetra morii)","Li B, Gou M, Han J, Yuan X, Li Y, Li T, Jiang Q, Xiao R, Li Q.","Proteome Sci. 2018 May 22;16:9. doi: 10.1186/s12953-018-0137-5. eCollection 2018.","Li B","Proteome Sci","2018","2018/05/26","PMC5964706","","10.1186/s12953-018-0137-5"
"31681391","Divergent Responses of Community Reproductive and Vegetative Phenology to Warming and Cooling: Asymmetry Versus Symmetry","Meng F, Zhang L, Niu H, Suonan J, Zhang Z, Wang Q, Li B, Lv W, Wang S, Duan J, Liu P, Renzeng W, Jiang L, Luo C, Dorji T, Wang Z, Du M.","Front Plant Sci. 2019 Oct 17;10:1310. doi: 10.3389/fpls.2019.01310. eCollection 2019.","Meng F","Front Plant Sci","2019","2019/11/05","PMC6811613","","10.3389/fpls.2019.01310"
