PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"21610160","Ataxin-2 repeat-length variation and neurodegeneration","Ross OA, Rutherford NJ, Baker M, Soto-Ortolaza AI, Carrasquillo MM, DeJesus-Hernandez M, Adamson J, Li M, Volkening K, Finger E, Seeley WW, Hatanpaa KJ, Lomen-Hoerth C, Kertesz A, Bigio EH, Lippa C, Woodruff BK, Knopman DS, White CL 3rd, Van Gerpen JA, Meschia JF, Mackenzie IR, Boylan K, Boeve BF, Miller BL, Strong MJ, Uitti RJ, Younkin SG, Graff-Radford NR, Petersen RC, Wszolek ZK, Dickson DW, Rademakers R.","Hum Mol Genet. 2011 Aug 15;20(16):3207-12. doi: 10.1093/hmg/ddr227. Epub 2011 May 24.","Ross OA","Hum Mol Genet","2011","2011/05/26","PMC3140823","","10.1093/hmg/ddr227"
"20443222","ALSUntangled update 4: investigating the XCell-Center","ALSUntangled Group.","Amyotroph Lateral Scler. 2010 May 3;11(3):337-8. doi: 10.3109/17482961003755005.","ALSUntangled Group","Amyotroph Lateral Scler","2010","2010/05/06","","","10.3109/17482961003755005"
"27780201","Environmental Nontuberculous Mycobacteria in the Hawaiian Islands","Honda JR, Hasan NA, Davidson RM, Williams MD, Epperson LE, Reynolds PR, Smith T, Iakhiaeva E, Bankowski MJ, Wallace RJ Jr, Chan ED, Falkinham JO 3rd, Strong M.","PLoS Negl Trop Dis. 2016 Oct 25;10(10):e0005068. doi: 10.1371/journal.pntd.0005068. eCollection 2016 Oct.","Honda JR","PLoS Negl Trop Dis","2016","2016/10/26","PMC5079566","","10.1371/journal.pntd.0005068"
"27881537","Complete Genome Sequence of Mycobacterium chimaera Strain AH16","Hasan NA, Honda JR, Davidson RM, Epperson LE, Bankowski MJ, Chan ED, Strong M.","Genome Announc. 2016 Nov 23;4(6):e01276-16. doi: 10.1128/genomeA.01276-16.","Hasan NA","Genome Announc","2016","2016/11/25","PMC5122679","","10.1128/genomeA.01276-16"
"34321532","Genomic characterization of sporadic isolates of the dominant clone of Mycobacterium abscessus subspecies massiliense","Davidson RM, Benoit JB, Kammlade SM, Hasan NA, Epperson LE, Smith T, Vasireddy S, Brown-Elliott BA, Nick JA, Olivier KN, Zelazny AM, Daley CL, Strong M, Wallace RJ Jr.","Sci Rep. 2021 Jul 28;11(1):15336. doi: 10.1038/s41598-021-94789-y.","Davidson RM","Sci Rep","2021","2021/07/29","PMC8319421","","10.1038/s41598-021-94789-y"
"33991894","MRI-visible perivascular space volumes, sleep duration and daytime dysfunction in adults with cerebrovascular disease","Ramirez J, Holmes MF, Berezuk C, Kwan D, Tan B, Beaton D, Scott CJM, Ozzoude M, Gao F, Yu D, Swardfager W, Lawrence-Dewar J, Dowlatshahi D, Saposnik G, Boulos MI, Murray BJ, Symons S, Bartha R, Black SE, Swartz RH; ONDRI Investigators; Lim A.","Sleep Med. 2021 Jul;83:83-88. doi: 10.1016/j.sleep.2021.03.043. Epub 2021 Apr 19.","Ramirez J","Sleep Med","2021","2021/05/15","","","10.1016/j.sleep.2021.03.043"
"30364932","Reply: TDP-43 mutations increase HNRNP A1-7B through gain of splicing function","Tétreault M, Deshaies JE, Semmler S, Sidibé H, Shkreta L, Volkening K, Soreq H, Strong MJ, Chabot B, Vande Velde C.","Brain. 2018 Dec 1;141(12):e84. doi: 10.1093/brain/awy261.","Tétreault M","Brain","2018","2018/10/27","PMC6262216","","10.1093/brain/awy261"
"31217043","Genetic Variation in the Ontario Neurodegenerative Disease Research Initiative","Dilliott AA, Evans EC, Farhan SMK, Ghani M, Sato C, Zhang M, McIntyre AD, Cao H, Racacho L, Robinson JF, Strong MJ, Masellis M, Bulman DE, Rogaeva E, Black SE, Finger E, Frank A, Freedman M, Hassan A, Lang A, Shoesmith CL, Swartz RH, Tang-Wai D, Tartaglia MC, Turnbull J, Zinman L; ONDRI Investigators; Hegele RA.","Can J Neurol Sci. 2019 Sep;46(5):491-498. doi: 10.1017/cjn.2019.228. Epub 2019 Aug 15.","Dilliott AA","Can J Neurol Sci","2019","2019/06/21","","","10.1017/cjn.2019.228"
"15695728","Nalidixic acid-resistant Salmonella enterica serotype Typhi presenting as a primary psoas abscess: case report and review of the literature","Shakespeare WA, Davie D, Tonnerre C, Rubin MA, Strong M, Petti CA.","J Clin Microbiol. 2005 Feb;43(2):996-8. doi: 10.1128/JCM.43.2.996-998.2005.","Shakespeare WA","J Clin Microbiol","2005","2005/02/08","PMC548044","","10.1128/JCM.43.2.996-998.2005"
"35714891","Factors associated with lower preoperative quality of life in patients with chronic limb-threatening ischemia in the BEST-CLI trial","Powell RJ, Choudhry N, Conte M, Cziraky M, Giles K, Hamza T, Menard M, Rosenfeld K, Rowe V, Siracuse JJ, Strong M, Van Over M, Villarreal M, White C, Farber A.","J Vasc Surg. 2022 Dec;76(6):1642-1650. doi: 10.1016/j.jvs.2022.06.004. Epub 2022 Jun 14.","Powell RJ","J Vasc Surg","2022","2022/06/17","","","10.1016/j.jvs.2022.06.004"
"33647943","Lumbar Laminoplasty for Resection of Myxopapillary Ependymoma of the Conus Medullaris: 2-Dimensional Operative Video","Strong MJ, Yee TJ, Khalsa SSS, Saadeh YS, North R, Oppenlander ME.","Oper Neurosurg (Hagerstown). 2021 Apr 15;20(5):E352. doi: 10.1093/ons/opab038.","Strong MJ","Oper Neurosurg (Hagerstown)","2021","2021/03/01","","","10.1093/ons/opab038"
"32245461","Assessment of viral RNA in idiopathic pulmonary fibrosis using RNA-seq","Yin Q, Strong MJ, Zhuang Y, Flemington EK, Kaminski N, de Andrade JA, Lasky JA.","BMC Pulm Med. 2020 Apr 3;20(1):81. doi: 10.1186/s12890-020-1114-1.","Yin Q","BMC Pulm Med","2020","2020/04/05","PMC7119082","","10.1186/s12890-020-1114-1"
"36519856","Targeted Public Health Training for Neurosurgeons: An Essential Task for the Prioritization of Neurosurgery in the Evolving Global Health Landscape","Rallo MS, Strong MJ, Teton ZE, Murazsko K, Nanda A, Liau L, Rosseau G.","Neurosurgery. 2023 Jan 1;92(1):10-17. doi: 10.1227/neu.0000000000002169. Epub 2022 Oct 25.","Rallo MS","Neurosurgery","2023","2022/12/15","","","10.1227/neu.0000000000002169"
"32744628","Assessment of Real-World Use of Behavioral Health Mobile Applications by a Novel Stickiness Metric","Carlo AD, Hosseini Ghomi R, Renn BN, Strong MA, Areán PA.","JAMA Netw Open. 2020 Aug 3;3(8):e2011978. doi: 10.1001/jamanetworkopen.2020.11978.","Carlo AD","JAMA Netw Open","2020","2020/08/04","PMC7399748","","10.1001/jamanetworkopen.2020.11978"
"33047138","Three-Dimensional Navigated Lateral Lumbar Interbody Fusion: 2-Dimensional Operative Video","Strong MJ, Khalsa SSS, Yee TJ, Saadeh YS, Smith BW, Swong K, Park P.","Oper Neurosurg (Hagerstown). 2020 Dec 15;20(1):E43. doi: 10.1093/ons/opaa307.","Strong MJ","Oper Neurosurg (Hagerstown)","2020","2020/10/13","","","10.1093/ons/opaa307"
"34801754","Longitudinal analysis of SARS-CoV-2 spike and RNA-dependent RNA polymerase protein sequences reveals the emergence and geographic distribution of diverse mutations","Showers WM, Leach SM, Kechris K, Strong M.","Infect Genet Evol. 2022 Jan;97:105153. doi: 10.1016/j.meegid.2021.105153. Epub 2021 Nov 18.","Showers WM","Infect Genet Evol","2022","2021/11/21","PMC8600767","","10.1016/j.meegid.2021.105153"
"36435274","Relationship between WIfI (wound, ischemia, foot infection) stage and quality of life at revascularization in the BEST-CLI (best endovascular versus best surgical therapy in patients with chronic limb threatening ischemia) trial","Siracuse JJ, Rowe VL, Menard MT, Rosenfield K, Conte MS, Powell R, Clavijo LC, Giles KA, Hamza TH, Van Over M, Cziraky M, White CJ, Strong MB, Farber A.","J Vasc Surg. 2022 Nov 23:S0741-5214(22)02542-3. doi: 10.1016/j.jvs.2022.11.050. Online ahead of print.","Siracuse JJ","J Vasc Surg","2022","2022/11/26","","","10.1016/j.jvs.2022.11.050"
"30683195","The BEST-CLI trial is nearing the finish line and promises to be worth the wait","Farber A, Rosenfield K, Siami FS, Strong M, Menard M.","J Vasc Surg. 2019 Feb;69(2):470-481.e2. doi: 10.1016/j.jvs.2018.05.255.","Farber A","J Vasc Surg","2019","2019/01/27","","","10.1016/j.jvs.2018.05.255"
"34345802","Establishing a multidisciplinary initiative for interoperable electronic health record innovations at an academic medical center","Kawamoto K, Kukhareva PV, Weir C, Flynn MC, Nanjo CJ, Martin DK, Warner PB, Shields DE, Rodriguez-Loya S, Bradshaw RL, Cornia RC, Reese TJ, Kramer HS, Taft T, Curran RL, Morgan KL, Borbolla D, Hightower M, Turnbull WJ, Strong MB, Chapman WW, Gregory T, Stipelman CH, Shakib JH, Hess R, Boltax JP, Habboushe JP, Sakaguchi F, Turner KM, Narus SP, Tarumi S, Takeuchi W, Ban H, Wetter DW, Lam C, Caverly TJ, Fagerlin A, Norlin C, Malone DC, Kaphingst KA, Kohlmann WK, Brooke BS, Del Fiol G.","JAMIA Open. 2021 Jul 31;4(3):ooab041. doi: 10.1093/jamiaopen/ooab041. eCollection 2021 Jul.","Kawamoto K","JAMIA Open","2021","2021/08/04","PMC8325485","","10.1093/jamiaopen/ooab041"
"33499212","Lower Recovery of Nontuberculous Mycobacteria from Outdoor Hawai'i Environmental Water Biofilms Compared to Indoor Samples","Virdi R, Lowe ME, Norton GJ, Dawrs SN, Hasan NA, Epperson LE, Glickman CM, Chan ED, Strong M, Crooks JL, Honda JR.","Microorganisms. 2021 Jan 22;9(2):224. doi: 10.3390/microorganisms9020224.","Virdi R","Microorganisms","2021","2021/01/27","PMC7910870","","10.3390/microorganisms9020224"
"34058358","Navigation and Robotic-Assisted Single-Position Prone Lateral Lumbar Interbody Fusion: Technique, Feasibility, Safety, and Case Series","North RY, Strong MJ, Yee TJ, Kashlan ON, Oppenlander ME, Park P.","World Neurosurg. 2021 Aug;152:221-230.e1. doi: 10.1016/j.wneu.2021.05.097. Epub 2021 May 29.","North RY","World Neurosurg","2021","2021/05/31","","","10.1016/j.wneu.2021.05.097"
"17508434","Gem of an idea for a unique machine","Strong M, Church G.","Nature. 2007 May 3;447(7140):112. doi: 10.1038/nj7140-112b.","Strong M","Nature","2007","2007/05/18","PMC7095085","","10.1038/nj7140-112b"
"35724884","Neurosurgery Subspecialty Practice During a Pandemic: A Multicenter Analysis of Operative Practice in 7 U.S. Neurosurgery Departments During Coronavirus Disease 2019","Benner D, Hendricks BK, Elahi C, White MD, Kocharian G, Albertini Sanchez LE, Zappi KE, Garton ALA, Carnevale JA, Schwartz TH, Dowlati E, Felbaum DR, Sack KD, Jean WC, Chan AK, Burke JF, Mummaneni PV, Strong MJ, Yee TJ, Oppenlander ME, Ishaque M, Shaffrey ME, Syed HR, Lawton MT.","World Neurosurg. 2022 Sep;165:e242-e250. doi: 10.1016/j.wneu.2022.06.010. Epub 2022 Jun 18.","Benner D","World Neurosurg","2022","2022/06/20","PMC9212868","","10.1016/j.wneu.2022.06.010"
"30224505","Author response: Pathologic Thr(175) tau phosphorylation in CTE and CTE with ALS","Strong MJ.","Neurology. 2018 Sep 18;91(12):579. doi: 10.1212/WNL.0000000000006194.","Strong MJ","Neurology","2018","2018/09/19","","","10.1212/WNL.0000000000006194"
"20081754","Left atrial fibroelastoma","Hirose H, Matsunaga I, Anjun W, Whitten JA, Garcia FU, Strong MD 3rd.","Ann Thorac Cardiovasc Surg. 2009 Dec;15(6):412-4.","Hirose H","Ann Thorac Cardiovasc Surg","2009","2010/01/19","","",""
"29298849","Pathologic Thr(175) tau phosphorylation in CTE and CTE with ALS","Moszczynski AJ, Strong W, Xu K, McKee A, Brown A, Strong MJ.","Neurology. 2018 Jan 30;90(5):e380-e387. doi: 10.1212/WNL.0000000000004899. Epub 2018 Jan 3.","Moszczynski AJ","Neurology","2018","2018/01/05","PMC5791789","","10.1212/WNL.0000000000004899"
"15454384","Aneurysm of aortocoronary saphenous vein graft: case report and literature review","Mayglothling J, Thomas MP, Nyzio JB, Strong MD, Samuels LE.","Heart Surg Forum. 2004 Jul 1;7(4):E317-20. doi: 10.1532/HSF98.20041044.","Mayglothling J","Heart Surg Forum","2004","2004/09/30","","","10.1532/HSF98.20041044"
"32551551","Cell Surface Remodeling of Mycobacterium abscessus under Cystic Fibrosis Airway Growth Conditions","Wiersma CJ, Belardinelli JM, Avanzi C, Angala SK, Everall I, Angala B, Kendall E, de Moura VCN, Verma D, Benoit J, Brown KP, Jones V, Malcolm KC, Strong M, Nick JA, Floto RA, Parkhill J, Ordway DJ, Davidson RM, McNeil MR, Jackson M.","ACS Infect Dis. 2020 Aug 14;6(8):2143-2154. doi: 10.1021/acsinfecdis.0c00214. Epub 2020 Jul 2.","Wiersma CJ","ACS Infect Dis","2020","2020/06/20","","","10.1021/acsinfecdis.0c00214"
"31545652","Nontuberculous Mycobacteria Show Differential Infectivity and Use Phospholipids to Antagonize LL-37","Honda JR, Hess T, Carlson R, Kandasamy P, Nieto Ramirez LM, Norton GJ, Virdi R, Islam MN, Mehaffy C, Hasan NA, Epperson LE, Hesser D, Alper S, Strong M, Flores SC, Voelker DR, Dobos KM, Chan ED.","Am J Respir Cell Mol Biol. 2020 Mar;62(3):354-363. doi: 10.1165/rcmb.2018-0278OC.","Honda JR","Am J Respir Cell Mol Biol","2020","2019/09/24","PMC7055699","","10.1165/rcmb.2018-0278OC"
"32807206","Characterization of integrated prophages within diverse species of clinical nontuberculous mycobacteria","Glickman C, Kammlade SM, Hasan NA, Epperson LE, Davidson RM, Strong M.","Virol J. 2020 Aug 17;17(1):124. doi: 10.1186/s12985-020-01394-y.","Glickman C","Virol J","2020","2020/08/19","PMC7433156","","10.1186/s12985-020-01394-y"
"31159203","Detection of Epstein-Barr Virus Infection in Non-Small Cell Lung Cancer","Kheir F, Zhao M, Strong MJ, Yu Y, Nanbo A, Flemington EK, Morris GF, Reiss K, Li L, Lin Z.","Cancers (Basel). 2019 May 31;11(6):759. doi: 10.3390/cancers11060759.","Kheir F","Cancers (Basel)","2019","2019/06/05","PMC6627930","","10.3390/cancers11060759"
"33316812","Commentary: Prone Transpsoas Technique for Simultaneous Single-Position Access to the Anterior and Posterior Lumbar Spine","North RY, Strong MJ, Park P.","Oper Neurosurg (Hagerstown). 2020 Dec 15;20(1):E13-E16. doi: 10.1093/ons/opaa354.","North RY","Oper Neurosurg (Hagerstown)","2020","2020/12/14","","","10.1093/ons/opaa354"
"18949094","Left ventricular pseudoaneurysm found by CT scan","Hirose H, Matsunaga I, Strong MD 3rd.","Open Cardiovasc Med J. 2008;2:26-7. doi: 10.2174/1874192400802010026. Epub 2008 Apr 7.","Hirose H","Open Cardiovasc Med J","2008","2008/10/25","PMC2570575","","10.2174/1874192400802010026"
"28971145","ARHGEF28 p.Lys280Metfs40Ter in an amyotrophic lateral sclerosis family with a C9orf72 expansion","Farhan SMK, Gendron TF, Petrucelli L, Hegele RA, Strong MJ.","Neurol Genet. 2017 Sep 22;3(5):e190. doi: 10.1212/NXG.0000000000000190. eCollection 2017 Oct.","Farhan SMK","Neurol Genet","2017","2017/10/04","PMC5616022","","10.1212/NXG.0000000000000190"
"21174518","ALSUntangled No. 8: Low dose naltrexone for ALS","ALSUntangled Group.","Amyotroph Lateral Scler. 2011 Jan;12(1):76-8. doi: 10.3109/17482968.2010.544386. Epub 2010 Dec 21.","ALSUntangled Group","Amyotroph Lateral Scler","2011","2010/12/23","","","10.3109/17482968.2010.544386"
"26021923","Draft Genome Sequence of Mycobacterium chelonae Type Strain ATCC 35752","Hasan NA, Davidson RM, de Moura VC, Garcia BJ, Reynolds PR, Epperson LE, Farias-Hesson E, DeGroote MA, Jackson M, Strong M.","Genome Announc. 2015 May 28;3(3):e00536-15. doi: 10.1128/genomeA.00536-15.","Hasan NA","Genome Announc","2015","2015/05/30","PMC4447908","","10.1128/genomeA.00536-15"
"14961796","Three-dimensional echocardiography of intracardiac masses","Lokhandwala J, Liu Z, Jundi M, Loyd A, Strong M, Vannan M.","Echocardiography. 2004 Feb;21(2):159-63. doi: 10.1111/j.0742-2822.2004.03013.x.","Lokhandwala J","Echocardiography","2004","2004/02/14","","","10.1111/j.0742-2822.2004.03013.x"
"31407229","Improving Psychiatry Resident Knowledge and Reported Practices Regarding Patient Access to Medications and Safe Disposal","Strong MA, Schmitz S, Fiedorowicz JG.","Acad Psychiatry. 2019 Dec;43(6):631-634. doi: 10.1007/s40596-019-01096-w. Epub 2019 Aug 12.","Strong MA","Acad Psychiatry","2019","2019/08/14","","","10.1007/s40596-019-01096-w"
"33661429","Evidence of synergism among three genetic variants in a patient with LMNA-related lipodystrophy and amyotrophic lateral sclerosis leading to a remarkable nuclear phenotype","Volkening K, Farhan SMK, Kao J, Leystra-Lantz C, Ang LC, McIntyre A, Wang J, Hegele RA, Strong MJ.","Mol Cell Biochem. 2021 Jul;476(7):2633-2650. doi: 10.1007/s11010-021-04103-7. Epub 2021 Mar 4.","Volkening K","Mol Cell Biochem","2021","2021/03/04","PMC8192393","","10.1007/s11010-021-04103-7"
"26812355","RNA-sequencing study of peripheral blood monocytes in chronic periodontitis","Liu YZ, Maney P, Puri J, Zhou Y, Baddoo M, Strong M, Wang YP, Flemington E, Deng HW.","Gene. 2016 May 1;581(2):152-60. doi: 10.1016/j.gene.2016.01.036. Epub 2016 Jan 23.","Liu YZ","Gene","2016","2016/01/27","PMC4767619","NIHMS754434","10.1016/j.gene.2016.01.036"
"30029677","Dysregulation of human NEFM and NEFH mRNA stability by ALS-linked miRNAs","Campos-Melo D, Hawley ZCE, Strong MJ.","Mol Brain. 2018 Jul 20;11(1):43. doi: 10.1186/s13041-018-0386-3.","Campos-Melo D","Mol Brain","2018","2018/07/22","PMC6054723","","10.1186/s13041-018-0386-3"
"33355531","Intraspecies plasmid and genomic variation of Mycobacterium kubicae revealed by the complete genome sequences of two clinical isolates","Hendrix J, Epperson LE, Durbin D, Honda JR, Strong M.","Microb Genom. 2021 Jan;7(1):mgen000497. doi: 10.1099/mgen.0.000497. Epub 2020 Dec 23.","Hendrix J","Microb Genom","2021","2020/12/23","PMC8115904","","10.1099/mgen.0.000497"
"31041398","Somatic expansion of the C9orf72 hexanucleotide repeat does not occur in ALS spinal cord tissues","Ross JP, Leblond CS, Catoire H, Volkening K, Strong M, Zinman L, Robertson J, Dion PA, Rouleau GA.","Neurol Genet. 2019 Mar 19;5(2):e317. doi: 10.1212/NXG.0000000000000317. eCollection 2019 Apr.","Ross JP","Neurol Genet","2019","2019/05/02","PMC6454309","","10.1212/NXG.0000000000000317"
"32764283","Inclusion Formation and Toxicity of the ALS Protein RGNEF and Its Association with the Microtubule Network","Di Gregorio SE, Volkening K, Strong MJ, Duennwald ML.","Int J Mol Sci. 2020 Aug 5;21(16):5597. doi: 10.3390/ijms21165597.","Di Gregorio SE","Int J Mol Sci","2020","2020/08/09","PMC7460592","","10.3390/ijms21165597"
"26751573","Network Analysis of Human Genes Influencing Susceptibility to Mycobacterial Infections","Lipner EM, Garcia BJ, Strong M.","PLoS One. 2016 Jan 11;11(1):e0146585. doi: 10.1371/journal.pone.0146585. eCollection 2016.","Lipner EM","PLoS One","2016","2016/01/12","PMC4713433","","10.1371/journal.pone.0146585"
"33137311","Evidence of A Negative Feedback Network Between TDP-43 and miRNAs Dependent on TDP-43 Nuclear Localization","Hawley ZCE, Campos-Melo D, Strong MJ.","J Mol Biol. 2020 Dec 4;432(24):166695. doi: 10.1016/j.jmb.2020.10.029. Epub 2020 Oct 31.","Hawley ZCE","J Mol Biol","2020","2020/11/02","","","10.1016/j.jmb.2020.10.029"
"28415594","Interaction of Epstein-Barr virus genes with human gastric carcinoma transcriptome","Zhang R, Strong MJ, Baddoo M, Lin Z, Wang YP, Flemington EK, Liu YZ.","Oncotarget. 2017 Jun 13;8(24):38399-38412. doi: 10.18632/oncotarget.16417.","Zhang R","Oncotarget","2017","2017/04/19","PMC5503541","","10.18632/oncotarget.16417"
"31853971","Tau protein phosphorylation at Thr(175) initiates fibril formation via accessibility of the N-terminal phosphatase-activating domain","Hintermayer MA, Volkening K, Moszczynski AJ, Donison N, Strong MJ.","J Neurochem. 2020 Nov;155(3):313-326. doi: 10.1111/jnc.14942. Epub 2019 Dec 30.","Hintermayer MA","J Neurochem","2020","2019/12/20","","","10.1111/jnc.14942"
"32871561","The impact of age on approach-related complications with navigated lateral lumbar interbody fusion","Saadeh YS, Elswick CM, Smith E, Yee TJ, Strong MJ, Swong K, Smith BW, Oppenlander ME, Kashlan ON, Park P.","Neurosurg Focus. 2020 Sep;49(3):E8. doi: 10.3171/2020.6.FOCUS20311.","Saadeh YS","Neurosurg Focus","2020","2020/09/02","","","10.3171/2020.6.FOCUS20311"
"18982039","Creutzfeldt-Jakob disease presenting with visual manifestations","Proulx AA, Strong MJ, Nicolle DA.","Can J Ophthalmol. 2008 Oct;43(5):591-5. doi: 10.3129/i08-123.","Proulx AA","Can J Ophthalmol","2008","2008/11/05","","","10.3129/i08-123"
"34929010","Healthcare-associated links in transmission of nontuberculous mycobacteria among people with cystic fibrosis (HALT NTM) study: Rationale and study design","Gross JE, Caceres S, Poch K, Hasan NA, Davidson RM, Epperson LE, Lipner E, Vang C, Honda JR, Strand M, Strong M, Saiman L, Prevots DR, Olivier KN, Nick JA.","PLoS One. 2021 Dec 20;16(12):e0261628. doi: 10.1371/journal.pone.0261628. eCollection 2021.","Gross JE","PLoS One","2021","2021/12/20","PMC8687591","","10.1371/journal.pone.0261628"
"32859599","Assessment of Soil Features on the Growth of Environmental Nontuberculous Mycobacterial Isolates from Hawai'i","Glickman CM, Virdi R, Hasan NA, Epperson LE, Brown L, Dawrs SN, Crooks JL, Chan ED, Strong M, Nelson ST, Honda JR.","Appl Environ Microbiol. 2020 Oct 15;86(21):e00121-20. doi: 10.1128/AEM.00121-20. Print 2020 Oct 15.","Glickman CM","Appl Environ Microbiol","2020","2020/08/30","PMC7580544","","10.1128/AEM.00121-20"
"22632443","Impaired proteasome function in sporadic amyotrophic lateral sclerosis","Kabashi E, Agar JN, Strong MJ, Durham HD.","Amyotroph Lateral Scler. 2012 Jun;13(4):367-71. doi: 10.3109/17482968.2012.686511.","Kabashi E","Amyotroph Lateral Scler","2012","2012/05/29","","","10.3109/17482968.2012.686511"
"24385136","TMEM106B protects C9ORF72 expansion carriers against frontotemporal dementia","van Blitterswijk M, Mullen B, Nicholson AM, Bieniek KF, Heckman MG, Baker MC, DeJesus-Hernandez M, Finch NA, Brown PH, Murray ME, Hsiung GY, Stewart H, Karydas AM, Finger E, Kertesz A, Bigio EH, Weintraub S, Mesulam M, Hatanpaa KJ, White CL 3rd, Strong MJ, Beach TG, Wszolek ZK, Lippa C, Caselli R, Petrucelli L, Josephs KA, Parisi JE, Knopman DS, Petersen RC, Mackenzie IR, Seeley WW, Grinberg LT, Miller BL, Boylan KB, Graff-Radford NR, Boeve BF, Dickson DW, Rademakers R.","Acta Neuropathol. 2014 Mar;127(3):397-406. doi: 10.1007/s00401-013-1240-4. Epub 2014 Jan 3.","van Blitterswijk M","Acta Neuropathol","2014","2014/01/04","PMC3944829","NIHMS552961","10.1007/s00401-013-1240-4"
"33823944","Repetitive mild traumatic brain injury in mice triggers a slowly developing cascade of long-term and persistent behavioral deficits and pathological changes","Xu X, Cowan M, Beraldo F, Schranz A, McCunn P, Geremia N, Brown Z, Patel M, Nygard KL, Khazaee R, Lu L, Liu X, Strong MJ, Dekaban GA, Menon R, Bartha R, Daley M, Mao H, Prado V, Prado MAM, Saksida L, Bussey T, Brown A.","Acta Neuropathol Commun. 2021 Apr 6;9(1):60. doi: 10.1186/s40478-021-01161-2.","Xu X","Acta Neuropathol Commun","2021","2021/04/07","PMC8025516","","10.1186/s40478-021-01161-2"
"34506317","Participation in a Chronic Limb Threatening Ischemia Randomized Trial Is Inversely Correlated With Regional Amputation Rate in Limb Threatening Ischemia Patients","Siracuse JJ, Goodney PP, Menard MT, Rosenfield K, Van Over M, Hamza TH, Eid M, Villarreal MF, Strong MB, Farber A.","Ann Surg. 2021 Oct 1;274(4):621-626. doi: 10.1097/SLA.0000000000005058.","Siracuse JJ","Ann Surg","2021","2021/09/10","","","10.1097/SLA.0000000000005058"
"28495450","Rho guanine nucleotide exchange factor (RGNEF) is a prosurvival factor under stress conditions","Cheung K, Droppelmann CA, MacLellan A, Cameron I, Withers B, Campos-Melo D, Volkening K, Strong MJ.","Mol Cell Neurosci. 2017 Jul;82:88-95. doi: 10.1016/j.mcn.2017.05.003. Epub 2017 May 8.","Cheung K","Mol Cell Neurosci","2017","2017/05/13","","","10.1016/j.mcn.2017.05.003"
"14752441","Failure of four bovine pericardial mitral prostheses","Saunders PC, Grossi EA, Esposito RA, Bizekis CS, Strong MD, Colvin SB.","J Thorac Cardiovasc Surg. 2004 Jan;127(1):267-8. doi: 10.1016/s0022-5223(03)00724-4.","Saunders PC","J Thorac Cardiovasc Surg","2004","2004/01/31","","","10.1016/s0022-5223(03)00724-4"
"33825577","Clinical practice patterns and ascertainment bias for cardiovascular events in a randomized trial: A survey of investigators in the BEST-CLI trial","Albaghdadi MS, Young MN, Chowdhury MM, Assmann S, Hamza T, Siami S, Villarreal M, Strong M, Menard M, Farber A, Rosenfield K.","Vasc Med. 2021 Apr;26(2):180-186. doi: 10.1177/1358863X21995897.","Albaghdadi MS","Vasc Med","2021","2021/04/07","","","10.1177/1358863X21995897"
"24565502","High-level relatedness among Mycobacterium abscessus subsp. massiliense strains from widely separated outbreaks","Tettelin H, Davidson RM, Agrawal S, Aitken ML, Shallom S, Hasan NA, Strong M, de Moura VC, De Groote MA, Duarte RS, Hine E, Parankush S, Su Q, Daugherty SC, Fraser CM, Brown-Elliott BA, Wallace RJ Jr, Holland SM, Sampaio EP, Olivier KN, Jackson M, Zelazny AM.","Emerg Infect Dis. 2014 Mar;20(3):364-71. doi: 10.3201/eid2003.131106.","Tettelin H","Emerg Infect Dis","2014","2014/02/26","PMC3944860","","10.3201/eid2003.131106"
"17088331","Prognosis of amyotrophic lateral sclerosis with respiratory onset","Shoesmith CL, Findlater K, Rowe A, Strong MJ.","J Neurol Neurosurg Psychiatry. 2007 Jun;78(6):629-31. doi: 10.1136/jnnp.2006.103564. Epub 2006 Nov 6.","Shoesmith CL","J Neurol Neurosurg Psychiatry","2007","2006/11/08","PMC2077959","","10.1136/jnnp.2006.103564"
"32154387","A scalable, efficient, and safe method to prepare high quality DNA from mycobacteria and other challenging cells","Epperson LE, Strong M.","J Clin Tuberc Other Mycobact Dis. 2020 Feb 4;19:100150. doi: 10.1016/j.jctube.2020.100150. eCollection 2020 May.","Epperson LE","J Clin Tuberc Other Mycobact Dis","2020","2020/03/11","PMC7052505","","10.1016/j.jctube.2020.100150"
"29683450","Targeted Next-generation Sequencing and Bioinformatics Pipeline to Evaluate Genetic Determinants of Constitutional Disease","Dilliott AA, Farhan SMK, Ghani M, Sato C, Liang E, Zhang M, McIntyre AD, Cao H, Racacho L, Robinson JF, Strong MJ, Masellis M, Bulman DE, Rogaeva E, Lang A, Tartaglia C, Finger E, Zinman L, Turnbull J, Freedman M, Swartz R, Black SE, Hegele RA.","J Vis Exp. 2018 Apr 4;(134):57266. doi: 10.3791/57266.","Dilliott AA","J Vis Exp","2018","2018/04/24","PMC5933375","","10.3791/57266"
"31882736","TDP-43 aggregation inside micronuclei reveals a potential mechanism for protein inclusion formation in ALS","Droppelmann CA, Campos-Melo D, Moszczynski AJ, Amzil H, Strong MJ.","Sci Rep. 2019 Dec 27;9(1):19928. doi: 10.1038/s41598-019-56483-y.","Droppelmann CA","Sci Rep","2019","2019/12/29","PMC6934605","","10.1038/s41598-019-56483-y"
